,stream_date,value
959,2023-04-15,0.25
960,2023-04-15,1.0
961,2023-04-15,1.0
962,2023-04-15,0.5
963,2023-04-15,1.0
964,2023-04-15,1.0
965,2023-04-15,1.0
966,2023-04-15,0.7142857142857143
967,2023-04-15,0.4166666666666667
968,2023-04-15,1.0
969,2023-04-15,1.0
970,2023-04-15,1.0
971,2023-04-15,1.0
972,2023-04-15,0.5
973,2023-04-15,0.0
974,2023-04-15,0.3333333333333333
975,2023-04-15,1.0
976,2023-04-15,1.0
977,2023-04-15,0.5
978,2023-04-15,0.25
979,2023-04-15,-1.0
980,2023-04-15,1.0
981,2023-04-15,1.0
982,2023-04-15,0.8
983,2023-04-15,0.6666666666666666
984,2023-04-15,0.4
985,2023-04-15,0.16666666666666666
986,2023-04-15,0.3333333333333333
987,2023-04-15,0.0
988,2023-04-15,0.3333333333333333
989,2023-04-15,-1.0
990,2023-04-15,1.0
991,2023-04-15,1.0
992,2023-04-15,1.0
993,2023-04-15,0.75
994,2023-04-15,0.0
995,2023-04-15,1.0
996,2023-04-15,1.0
997,2023-04-15,0.6
998,2023-04-15,0.42857142857142855
999,2023-04-15,1.0
1000,2023-04-15,1.0
1001,2023-04-15,0.0
1002,2023-04-15,0.0
1003,2023-04-15,0.0
1004,2023-04-15,0.0
1005,2023-04-15,0.0
1006,2023-04-15,0.0
1007,2023-04-15,0.3333333333333333
1008,2023-04-15,0.3333333333333333
1009,2023-04-15,0.0
1010,2023-04-15,0.0
1011,2023-04-15,0.2857142857142857
1012,2023-04-15,0.0
1013,2023-04-15,0.3333333333333333
1014,2023-04-15,0.0
1015,2023-04-15,0.0
1016,2023-04-15,0.0
1017,2023-04-15,0.25
1018,2023-04-15,-0.5
1019,2023-04-15,-1.0
1020,2023-04-15,0.3333333333333333
1021,2023-04-15,0.0
1022,2023-04-15,0.0
1023,2023-04-15,0.0
1024,2023-04-15,0.0
1025,2023-04-15,0.0
1026,2023-04-15,0.0
1027,2023-04-15,0.0
1028,2023-04-15,0.0
1029,2023-04-15,0.0
1030,2023-04-15,-0.3333333333333333
1031,2023-04-15,0.0
1032,2023-04-15,0.0
1033,2023-04-15,0.3333333333333333
1034,2023-04-15,0.4
1035,2023-04-15,0.3333333333333333
1036,2023-04-15,0.75
1037,2023-04-15,0.5
1038,2023-04-15,0.6
1039,2023-04-15,1.0
1040,2023-04-15,0.4
1041,2023-04-15,1.0
1042,2023-04-15,1.0
1043,2023-04-15,0.3333333333333333
1044,2023-04-15,0.5
1045,2023-04-15,0.3333333333333333
1046,2023-04-15,0.0
1047,2023-04-15,0.2
1048,2023-04-15,0.0
1049,2023-04-15,0.0
1050,2023-04-15,0.0
1051,2023-04-15,0.0
1052,2023-04-15,0.0
1053,2023-04-15,0.0
1054,2023-04-15,0.0
1055,2023-04-15,0.0
1056,2023-04-15,0.0
1057,2023-04-15,0.0
1058,2023-04-15,0.0
1059,2023-04-15,0.6666666666666666
1060,2023-04-15,0.0
1061,2023-04-15,0.0
1062,2023-04-15,0.0
1063,2023-04-15,0.0
1064,2023-04-15,0.3333333333333333
1065,2023-04-15,0.2222222222222222
1066,2023-04-15,0.0
1067,2023-04-15,0.0
1068,2023-04-15,0.0
1069,2023-04-15,0.0
1070,2023-04-15,0.3333333333333333
1071,2023-04-15,0.0
1072,2023-04-15,-0.25
1073,2023-04-15,0.3333333333333333
1074,2023-04-15,0.0
1075,2023-04-15,0.0
1076,2023-04-15,0.0
1077,2023-04-15,0.0
1078,2023-04-15,0.2
1079,2023-04-15,0.0
1080,2023-04-15,-0.5
1081,2023-04-15,-0.2
1082,2023-04-15,0.0
1083,2023-04-15,0.0
1084,2023-04-15,0.0
1085,2023-04-15,-0.6666666666666666
1086,2023-04-15,0.0
1087,2023-04-15,1.0
1088,2023-04-15,-1.0
1089,2023-04-15,0.25
1090,2023-04-15,0.0
1091,2023-04-15,0.75
1092,2023-04-15,0.5
1093,2023-04-15,0.5555555555555556
1094,2023-04-15,0.0
1095,2023-04-15,0.0
1096,2023-04-15,1.0
1097,2023-04-15,0.5
1098,2023-04-15,0.0
1099,2023-04-15,0.21428571428571427
1100,2023-04-15,0.0
1101,2023-04-15,-0.38461538461538464
1102,2023-04-15,0.5
1103,2023-04-15,-0.3
1104,2023-04-15,-0.09090909090909091
1105,2023-04-15,-0.16666666666666666
1106,2023-04-15,0.3333333333333333
1107,2023-04-15,-0.6666666666666666
1108,2023-04-15,0.0
1109,2023-04-15,0.8333333333333334
1110,2023-04-15,-0.25
1111,2023-04-15,0.0
1112,2023-04-15,-0.8
1113,2023-04-15,-1.0
1114,2023-04-15,-0.2857142857142857
1115,2023-04-15,0.3333333333333333
1116,2023-04-15,0.1111111111111111
1117,2023-04-15,0.0
1118,2023-04-15,0.0
1119,2023-04-15,0.0
1120,2023-04-15,0.14285714285714285
1121,2023-04-15,0.0
1122,2023-04-15,0.3333333333333333
1123,2023-04-15,0.16666666666666666
1124,2023-04-15,-0.1
1125,2023-04-15,0.0
1126,2023-04-15,-0.5
1127,2023-04-15,0.16666666666666666
1128,2023-04-15,-0.25
1129,2023-04-15,0.5
1130,2023-04-15,-0.09090909090909091
1131,2023-04-15,0.0
1132,2023-04-15,1.0
1133,2023-04-15,-0.2
1134,2023-04-15,0.2222222222222222
1135,2023-04-15,0.3333333333333333
1136,2023-04-15,0.6
1137,2023-04-15,-0.1111111111111111
1138,2023-04-15,0.0
1139,2023-04-15,0.0
1140,2023-04-15,0.3333333333333333
1141,2023-04-15,0.5
1142,2023-04-15,0.8
1143,2023-04-15,0.1111111111111111
1144,2023-04-15,0.5
1145,2023-04-15,-0.3333333333333333
1146,2023-04-15,0.0
1147,2023-04-15,0.16666666666666666
1148,2023-04-15,0.09090909090909091
1149,2023-04-15,-0.125
1150,2023-04-15,0.1111111111111111
1151,2023-04-15,0.5
1152,2023-04-15,-0.5
1153,2023-04-15,0.0
1154,2023-04-15,0.0
1155,2023-04-15,-0.1
1156,2023-04-15,1.0
1157,2023-04-15,-0.2857142857142857
1158,2023-04-15,0.5
1159,2023-04-15,0.0
1160,2023-04-15,0.3333333333333333
1161,2023-04-15,-0.3333333333333333
1162,2023-04-15,-0.1
1163,2023-04-15,-1.0
1164,2023-04-15,0.5
1165,2023-04-15,1.0
1166,2023-04-15,0.3333333333333333
1167,2023-04-15,-0.2
1168,2023-04-15,0.0
1169,2023-04-15,0.4
1170,2023-04-15,0.6666666666666666
1171,2023-04-15,1.0
1172,2023-04-15,1.0
1173,2023-04-15,0.14285714285714285
1174,2023-04-15,-1.0
1175,2023-04-15,0.5
1176,2023-04-15,-1.0
1177,2023-04-15,1.0
1178,2023-04-15,-0.75
1179,2023-04-15,-0.5
1180,2023-04-15,0.0
1181,2023-04-15,0.0
1182,2023-04-15,0.0
1183,2023-04-15,-0.25
1184,2023-04-15,0.0
1185,2023-04-15,-0.25
1186,2023-04-15,-0.5
1187,2023-04-15,-0.42857142857142855
1188,2023-04-15,1.0
1189,2023-04-15,-1.0
1190,2023-04-15,0.0
1191,2023-04-15,0.5
1192,2023-04-15,-1.0
1193,2023-04-15,0.0
1194,2023-04-15,1.0
1195,2023-04-15,0.0
1196,2023-04-15,1.0
1197,2023-04-15,-1.0
1198,2023-04-15,0.25
1199,2023-04-15,-1.0
1200,2023-04-15,-1.0
1201,2023-04-15,0.0
1202,2023-04-15,-1.0
1203,2023-04-15,-1.0
1204,2023-04-15,0.0
1205,2023-04-15,-1.0
1206,2023-04-15,0.5
1207,2023-04-15,1.0
1208,2023-04-15,1.0
1209,2023-04-15,-1.0
1210,2023-04-15,1.0
1211,2023-04-15,1.0
1212,2023-04-15,-0.5
1213,2023-04-15,-0.5
1214,2023-04-15,1.0
1215,2023-04-15,-1.0
1216,2023-04-15,1.0
1217,2023-04-15,-1.0
1218,2023-04-15,1.0
1219,2023-04-15,-1.0
1220,2023-04-15,0.0
1221,2023-04-15,1.0
1222,2023-04-15,1.0
1223,2023-04-15,-1.0
1224,2023-04-15,-1.0
1225,2023-04-15,0.0
1226,2023-04-15,0.0
1227,2023-04-15,0.0
1228,2023-04-15,0.0
1229,2023-04-15,0.0
1230,2023-04-15,1.0
1231,2023-04-15,-1.0
1232,2023-04-15,1.0
1233,2023-04-15,1.0
1234,2023-04-15,-1.0
1235,2023-04-15,1.0
1236,2023-04-15,-1.0
1237,2023-04-15,0.0
1238,2023-04-15,0.0
1239,2023-04-15,-1.0
1240,2023-04-15,0.0
1241,2023-04-15,1.0
1242,2023-04-15,0.0
1243,2023-04-15,0.0
1244,2023-04-15,1.0
1245,2023-04-15,1.0
1246,2023-04-15,1.0
1247,2023-04-15,0.0
1248,2023-04-15,0.0
1249,2023-04-15,1.0
1250,2023-04-15,-1.0
1251,2023-04-15,0.5
1252,2023-04-15,-1.0
1253,2023-04-15,1.0
1254,2023-04-15,1.0
1255,2023-04-15,1.0
1256,2023-04-15,0.0
1257,2023-04-15,-1.0
1258,2023-04-15,-1.0
1259,2023-04-15,0.0
1260,2023-04-15,1.0
1261,2023-04-15,1.0
1262,2023-04-15,0.0
1263,2023-04-15,0.0
1264,2023-04-15,0.0
1265,2023-04-15,0.0
1266,2023-04-15,-1.0
1267,2023-04-15,0.0
1268,2023-04-15,-1.0
1269,2023-04-15,0.0
1270,2023-04-15,0.0
1271,2023-04-15,1.0
1272,2023-04-15,0.0
1273,2023-04-15,1.0
1274,2023-04-15,0.0
1275,2023-04-15,0.5
1276,2023-04-15,0.0
1277,2023-04-15,0.0
1278,2023-04-15,1.0
1279,2023-04-15,-1.0
1280,2023-04-15,0.3333333333333333
1281,2023-04-15,0.0
1282,2023-04-15,1.0
1283,2023-04-15,0.0
1284,2023-04-15,0.5
1285,2023-04-15,0.25
1286,2023-04-15,0.5
1287,2023-04-15,-0.3333333333333333
1288,2023-04-15,-0.5
1289,2023-04-15,0.0
1290,2023-04-15,0.0
1291,2023-04-15,-0.6
1292,2023-04-15,0.5
1293,2023-04-15,-0.3333333333333333
1294,2023-04-15,0.0
1295,2023-04-15,-0.6
1296,2023-04-15,1.0
1297,2023-04-15,0.0
1298,2023-04-15,0.5
1299,2023-04-15,0.0
1300,2023-04-15,0.0
1301,2023-04-15,0.0
1302,2023-04-15,-1.0
1303,2023-04-15,0.0
1304,2023-04-15,1.0
1305,2023-04-15,0.3333333333333333
1306,2023-04-15,0.3333333333333333
1307,2023-04-15,0.0
1308,2023-04-15,1.0
1309,2023-04-15,0.0
1310,2023-04-15,0.0
1311,2023-04-15,1.0
1312,2023-04-15,0.6666666666666666
1313,2023-04-15,0.5
1314,2023-04-15,0.3333333333333333
1315,2023-04-15,0.6
1316,2023-04-15,1.0
1317,2023-04-15,1.0
1318,2023-04-15,0.0
1319,2023-04-15,1.0
1320,2023-04-15,0.5
1321,2023-04-15,0.25
1322,2023-04-15,0.4
1323,2023-04-15,1.0
1324,2023-04-15,1.0
1325,2023-04-15,1.0
1326,2023-04-15,0.6666666666666666
1327,2023-04-15,0.0
1328,2023-04-15,-1.0
1329,2023-04-15,1.0
1330,2023-04-15,0.0
1331,2023-04-15,1.0
1332,2023-04-15,0.0
1333,2023-04-15,1.0
1334,2023-04-15,0.0
1335,2023-04-15,1.0
1336,2023-04-15,0.0
1337,2023-04-15,0.0
1338,2023-04-15,0.0
1339,2023-04-15,0.0
1340,2023-04-15,0.0
1341,2023-04-15,1.0
1342,2023-04-15,0.3333333333333333
1343,2023-04-15,0.0
1344,2023-04-15,0.0
1345,2023-04-15,1.0
1346,2023-04-15,0.0
1347,2023-04-15,0.0
1348,2023-04-15,0.0
1349,2023-04-15,-0.3333333333333333
1350,2023-04-15,0.0
1351,2023-04-15,0.0
1352,2023-04-15,1.0
1353,2023-04-15,1.0
1354,2023-04-15,1.0
1355,2023-04-15,0.25
1356,2023-04-15,-0.5
1357,2023-04-15,1.0
1358,2023-04-15,1.0
1359,2023-04-15,0.0
1360,2023-04-15,1.0
1361,2023-04-15,0.0
1362,2023-04-15,0.0
1363,2023-04-15,1.0
1364,2023-04-15,-0.5
1365,2023-04-15,0.0
1366,2023-04-15,0.0
1367,2023-04-15,-0.5
1368,2023-04-15,-0.8571428571428571
1369,2023-04-15,-0.625
1370,2023-04-15,-0.5
1371,2023-04-15,-0.6
1372,2023-04-15,-0.6666666666666666
1373,2023-04-15,-0.6666666666666666
1374,2023-04-15,-1.0
1375,2023-04-15,-0.6666666666666666
1376,2023-04-15,-0.75
1377,2023-04-15,-1.0
1378,2023-04-15,0.0
1379,2023-04-15,0.0
1380,2023-04-15,0.0
1381,2023-04-15,0.0
1382,2023-04-15,-1.0
1383,2023-04-15,0.0
1384,2023-04-15,0.0
1385,2023-04-15,0.0
1386,2023-04-15,0.0
1387,2023-04-15,0.3333333333333333
1388,2023-04-15,0.0
1389,2023-04-15,0.0
1390,2023-04-15,1.0
1391,2023-04-15,0.0
1392,2023-04-15,0.0
1393,2023-04-15,0.0
1394,2023-04-15,0.0
1395,2023-04-15,0.0
1396,2023-04-15,0.5
1397,2023-04-15,0.0
1398,2023-04-15,0.0
1399,2023-04-15,-0.5
1400,2023-04-15,0.0
1401,2023-04-15,-1.0
1402,2023-04-15,1.0
1403,2023-04-15,0.0
1404,2023-04-15,-0.5
1405,2023-04-15,0.0
1406,2023-04-15,1.0
1407,2023-04-15,1.0
1408,2023-04-15,0.0
1409,2023-04-15,1.0
1410,2023-04-15,0.0
1411,2023-04-15,0.0
1412,2023-04-15,1.0
1413,2023-04-15,0.0
1414,2023-04-15,-1.0
1415,2023-04-15,-1.0
1416,2023-04-15,-0.3333333333333333
1417,2023-04-15,0.0
1418,2023-04-15,0.75
1419,2023-04-15,-1.0
1420,2023-04-15,0.0
1421,2023-04-15,0.3333333333333333
1422,2023-04-15,1.0
1423,2023-04-15,0.3333333333333333
1424,2023-04-15,0.3333333333333333
1425,2023-04-15,0.6
1426,2023-04-15,0.8
1427,2023-04-15,1.0
1428,2023-04-15,0.0
1429,2023-04-15,0.0
1430,2023-04-15,0.0
1431,2023-04-15,0.2
1432,2023-04-15,0.6666666666666666
1433,2023-04-15,1.0
1434,2023-04-15,0.6
1435,2023-04-15,0.75
1436,2023-04-15,1.0
1437,2023-04-15,0.875
1438,2023-04-15,0.0
1439,2023-04-15,0.5
1440,2023-04-15,0.0
1441,2023-04-15,1.0
1442,2023-04-15,0.0
1443,2023-04-15,0.3333333333333333
1444,2023-04-15,0.5
1445,2023-04-15,0.0
1446,2023-04-15,0.0
1447,2023-04-15,0.5
1448,2023-04-15,-0.5
1449,2023-04-15,-0.1111111111111111
1450,2023-04-15,0.0
1451,2023-04-15,-1.0
1452,2023-04-15,-1.0
1453,2023-04-15,0.0
1454,2023-04-15,1.0
1455,2023-04-15,-1.0
1456,2023-04-15,-1.0
1457,2023-04-15,0.0
1458,2023-04-15,0.0
1459,2023-04-15,1.0
1460,2023-04-15,0.5
1461,2023-04-15,0.0
1462,2023-04-15,0.5
1463,2023-04-15,1.0
1464,2023-04-15,0.5
1465,2023-04-15,0.6666666666666666
1466,2023-04-15,1.0
1467,2023-04-15,0.0
1468,2023-04-15,1.0
1469,2023-04-15,0.3333333333333333
1470,2023-04-15,0.25
1471,2023-04-15,0.6666666666666666
1472,2023-04-15,0.0
1473,2023-04-15,0.5
1474,2023-04-15,0.8571428571428571
1475,2023-04-15,1.0
1476,2023-04-15,1.0
1477,2023-04-15,1.0
1478,2023-04-15,1.0
1479,2023-04-15,1.0
1480,2023-04-15,0.625
1481,2023-04-15,1.0
1482,2023-04-15,-0.6666666666666666
1483,2023-04-15,0.3333333333333333
1484,2023-04-15,0.4444444444444444
1485,2023-04-15,0.0
1486,2023-04-15,-1.0
1487,2023-04-15,1.0
1488,2023-04-15,1.0
1489,2023-04-15,0.47619047619047616
1490,2023-04-15,0.16666666666666666
1491,2023-04-15,0.2
1492,2023-04-15,1.0
1493,2023-04-15,0.0
1494,2023-04-15,0.0
1495,2023-04-15,0.0
1496,2023-04-15,-0.2
1497,2023-04-15,0.0
1498,2023-04-15,0.3333333333333333
1499,2023-04-15,0.0
1500,2023-04-15,0.0
1501,2023-04-15,1.0
1502,2023-04-15,0.0
1503,2023-04-15,0.6666666666666666
1504,2023-04-15,-0.2
1505,2023-04-15,0.0
1506,2023-04-15,-0.2
1507,2023-04-15,0.0
1508,2023-04-15,-0.2
1509,2023-04-15,0.0
1510,2023-04-15,0.6666666666666666
1511,2023-04-15,0.5
1512,2023-04-15,0.1111111111111111
1513,2023-04-15,0.0
1514,2023-04-15,1.0
1515,2023-04-15,0.0
1516,2023-04-15,0.0
1517,2023-04-15,0.6666666666666666
1518,2023-04-15,0.5714285714285714
1519,2023-04-15,0.5
1520,2023-04-15,0.5
1521,2023-04-15,0.0
1522,2023-04-15,1.0
1523,2023-04-15,0.0
1524,2023-04-15,0.0
1525,2023-04-15,-1.0
1526,2023-04-15,1.0
1527,2023-04-15,1.0
1528,2023-04-15,1.0
1529,2023-04-15,0.0
1530,2023-04-15,0.0
1531,2023-04-15,-1.0
1532,2023-04-15,-0.25
1533,2023-04-15,-0.4
1534,2023-04-15,0.0
1535,2023-04-15,-0.5
1536,2023-04-15,-0.25
1537,2023-04-15,-0.16666666666666666
1538,2023-04-15,0.0
1539,2023-04-15,-0.5
1540,2023-04-15,0.0
1541,2023-04-15,-0.5
1542,2023-04-15,0.0
1543,2023-04-15,-0.2
1544,2023-04-15,0.5
1545,2023-04-15,1.0
1546,2023-04-15,0.0
1547,2023-04-15,1.0
1548,2023-04-15,0.0
1549,2023-04-15,1.0
1550,2023-04-15,0.0
1551,2023-04-15,1.0
1552,2023-04-15,1.0
1553,2023-04-15,-1.0
1554,2023-04-15,0.0
1555,2023-04-15,-1.0
1556,2023-04-15,0.0
1557,2023-04-15,0.0
1558,2023-04-15,1.0
1559,2023-04-15,1.0
1560,2023-04-15,-1.0
1561,2023-04-15,0.0
1562,2023-04-15,0.5
1563,2023-04-15,0.0
1564,2023-04-15,0.5
1565,2023-04-15,1.0
1566,2023-04-15,0.5
1567,2023-04-15,-0.3333333333333333
1568,2023-04-15,-1.0
1569,2023-04-15,0.4
1570,2023-04-15,0.3333333333333333
1571,2023-04-15,-0.3333333333333333
1572,2023-04-15,0.3333333333333333
1573,2023-04-15,0.0
1574,2023-04-15,-0.5
1575,2023-04-15,1.0
1576,2023-04-15,1.0
1577,2023-04-15,-0.25
1578,2023-04-15,1.0
1579,2023-04-15,0.5
1580,2023-04-15,0.0
1581,2023-04-15,1.0
1582,2023-04-15,1.0
1583,2023-04-15,-0.5
1584,2023-04-15,-1.0
1585,2023-04-15,0.0
1586,2023-04-15,1.0
1587,2023-04-15,0.0
1588,2023-04-15,0.0
1589,2023-04-15,1.0
1590,2023-04-15,1.0
1591,2023-04-15,0.0
1592,2023-04-15,1.0
1593,2023-04-15,-1.0
1594,2023-04-15,1.0
1595,2023-04-15,1.0
1596,2023-04-15,1.0
1597,2023-04-15,-1.0
1598,2023-04-15,0.0
1599,2023-04-15,1.0
1600,2023-04-15,0.0
1601,2023-04-15,1.0
1602,2023-04-15,-1.0
1603,2023-04-15,0.0
1604,2023-04-15,0.5
1605,2023-04-15,0.0
1606,2023-04-15,0.5
1607,2023-04-15,-1.0
1608,2023-04-15,0.0
1609,2023-04-15,0.0
1610,2023-04-15,0.5
1611,2023-04-15,0.0
1612,2023-04-15,0.0
1613,2023-04-15,0.0
1614,2023-04-15,1.0
1615,2023-04-15,0.0
1616,2023-04-15,1.0
1617,2023-04-15,-1.0
1618,2023-04-15,-1.0
1619,2023-04-15,0.0
1620,2023-04-15,-1.0
1621,2023-04-15,0.0
1622,2023-04-15,1.0
1623,2023-04-15,0.3333333333333333
1624,2023-04-15,0.0
1625,2023-04-15,0.0
1626,2023-04-15,0.0
1627,2023-04-15,1.0
1628,2023-04-15,0.5
1629,2023-04-15,-1.0
1630,2023-04-15,0.0
1631,2023-04-15,0.5
1632,2023-04-15,0.0
1633,2023-04-15,1.0
1634,2023-04-15,0.0
1635,2023-04-15,0.6666666666666666
1636,2023-04-15,1.0
1637,2023-04-15,-0.5
1638,2023-04-15,-0.5
1639,2023-04-15,0.0
1640,2023-04-15,1.0
1641,2023-04-15,-1.0
1642,2023-04-15,-0.3333333333333333
1643,2023-04-15,1.0
1644,2023-04-15,1.0
1645,2023-04-15,0.0
1646,2023-04-15,1.0
1647,2023-04-15,0.0
1648,2023-04-15,0.0
1649,2023-04-15,0.0
1650,2023-04-15,0.0
1651,2023-04-15,1.0
1652,2023-04-15,1.0
1653,2023-04-15,1.0
1654,2023-04-15,0.5
1655,2023-04-15,0.5
1656,2023-04-15,1.0
1657,2023-04-15,0.5
1658,2023-04-15,1.0
1659,2023-04-15,0.5
1660,2023-04-15,1.0
1661,2023-04-15,0.0
1662,2023-04-15,0.0
1663,2023-04-15,1.0
1664,2023-04-15,1.0
1665,2023-04-15,1.0
1666,2023-04-15,0.6666666666666666
1667,2023-04-15,0.8
1668,2023-04-15,0.5454545454545454
1669,2023-04-15,0.8181818181818182
1670,2023-04-15,0.9166666666666666
1671,2023-04-15,1.0
1672,2023-04-15,1.0
1673,2023-04-15,0.5833333333333334
1674,2023-04-15,1.0
1675,2023-04-15,0.5
1676,2023-04-15,1.0
1677,2023-04-15,0.6666666666666666
1678,2023-04-15,0.75
1679,2023-04-15,1.0
1680,2023-04-15,1.0
1681,2023-04-15,0.4
1682,2023-04-15,1.0
1683,2023-04-15,1.0
1684,2023-04-15,0.7142857142857143
1685,2023-04-15,1.0
1686,2023-04-15,0.4
1687,2023-04-15,1.0
1688,2023-04-15,0.6666666666666666
1689,2023-04-15,1.0
1690,2023-04-15,1.0
1691,2023-04-15,1.0
1692,2023-04-15,0.5
1693,2023-04-15,0.0
1694,2023-04-15,1.0
1695,2023-04-15,0.5
1696,2023-04-15,0.16666666666666666
1697,2023-04-15,0.3333333333333333
1698,2023-04-15,0.0
1699,2023-04-15,0.5
1700,2023-04-15,0.0
1701,2023-04-15,1.0
1702,2023-04-15,0.25
1703,2023-04-15,0.6666666666666666
1704,2023-04-15,0.5
1705,2023-04-15,0.5
1706,2023-04-15,1.0
1707,2023-04-15,1.0
1708,2023-04-15,1.0
1709,2023-04-15,1.0
1710,2023-04-15,1.0
1711,2023-04-15,0.5
1712,2023-04-15,1.0
1713,2023-04-15,1.0
1714,2023-04-15,1.0
1715,2023-04-15,1.0
1716,2023-04-15,1.0
1717,2023-04-15,1.0
1718,2023-04-15,0.0
1719,2023-04-15,-1.0
1720,2023-04-15,0.0
1721,2023-04-15,0.6666666666666666
1722,2023-04-15,0.0
1723,2023-04-15,0.0
1724,2023-04-15,0.0
1725,2023-04-15,0.3333333333333333
1726,2023-04-15,0.3333333333333333
1727,2023-04-15,0.25
1728,2023-04-15,0.0
1729,2023-04-15,-0.25
1730,2023-04-15,0.0
1731,2023-04-15,0.0
1732,2023-04-15,0.0
1733,2023-04-15,-1.0
1734,2023-04-15,0.16666666666666666
1735,2023-04-15,0.0
1736,2023-04-15,0.2857142857142857
1737,2023-04-15,0.6666666666666666
1738,2023-04-15,0.3333333333333333
1739,2023-04-15,0.25
1740,2023-04-15,0.4
1741,2023-04-15,0.6666666666666666
1742,2023-04-15,0.4
1743,2023-04-15,0.4
1744,2023-04-15,0.5
1745,2023-04-15,-0.14285714285714285
1746,2023-04-15,0.25
1747,2023-04-15,0.0
1748,2023-04-15,0.14285714285714285
1749,2023-04-15,1.0
1750,2023-04-15,0.5
1751,2023-04-15,1.0
1752,2023-04-15,-0.25
1753,2023-04-15,0.0
1754,2023-04-15,0.5
1755,2023-04-15,0.0
1756,2023-04-15,0.3333333333333333
1757,2023-04-15,1.0
1758,2023-04-15,0.2
1759,2023-04-15,0.5
1760,2023-04-15,0.0
1761,2023-04-15,0.8
1762,2023-04-15,0.3333333333333333
1763,2023-04-15,0.6666666666666666
1764,2023-04-15,0.5714285714285714
1765,2023-04-15,0.375
1766,2023-04-15,0.0
1767,2023-04-15,0.0
1768,2023-04-15,0.0
1769,2023-04-15,-0.25
1770,2023-04-15,-1.0
1771,2023-04-15,0.0
1772,2023-04-15,0.0
1773,2023-04-15,-0.125
1774,2023-04-15,0.0
1775,2023-04-15,-0.14285714285714285
1776,2023-04-15,-0.5
1777,2023-04-15,0.0
1778,2023-04-15,-0.5
1779,2023-04-15,-0.3333333333333333
1780,2023-04-15,0.0
1781,2023-04-15,0.0
1782,2023-04-15,0.0
1783,2023-04-15,-0.14285714285714285
1784,2023-04-15,0.0
1785,2023-04-15,-0.5
1786,2023-04-15,0.0
1787,2023-04-15,0.0
1788,2023-04-15,-0.3333333333333333
1789,2023-04-15,0.0
1790,2023-04-15,0.0
1791,2023-04-15,-0.5
1792,2023-04-15,-1.0
1793,2023-04-15,-0.3333333333333333
1794,2023-04-15,0.3333333333333333
1795,2023-04-15,0.25
1796,2023-04-15,0.0
1797,2023-04-15,-0.5
1798,2023-04-15,0.0
1799,2023-04-15,0.0
1800,2023-04-15,0.5
1801,2023-04-15,-0.5
1802,2023-04-15,-0.25
1803,2023-04-15,0.0
1804,2023-04-15,0.6666666666666666
1805,2023-04-15,0.3333333333333333
1806,2023-04-15,0.0
1807,2023-04-15,0.0
1808,2023-04-15,0.0
1809,2023-04-15,1.0
1810,2023-04-15,0.0
1811,2023-04-15,0.0
1812,2023-04-15,0.0
1813,2023-04-15,0.0
1814,2023-04-15,0.0
1815,2023-04-15,0.0
1816,2023-04-15,0.0
1817,2023-04-15,1.0
1818,2023-04-15,0.0
1819,2023-04-15,1.0
1820,2023-04-15,0.0
1821,2023-04-15,0.0
1822,2023-04-15,0.0
1823,2023-04-15,0.0
1824,2023-04-15,0.0
1825,2023-04-15,0.0
1826,2023-04-15,0.0
1827,2023-04-15,0.0
1828,2023-04-15,0.0
1829,2023-04-15,0.0
1830,2023-04-15,0.0
1831,2023-04-15,0.5
1832,2023-04-15,0.5
1833,2023-04-15,0.5
1834,2023-04-15,0.0
1835,2023-04-15,0.0
1836,2023-04-15,0.0
1837,2023-04-15,0.0
1838,2023-04-15,0.5
1839,2023-04-15,-1.0
1840,2023-04-15,0.0
1841,2023-04-15,-1.0
1842,2023-04-15,0.0
1843,2023-04-15,-1.0
1844,2023-04-15,1.0
1845,2023-04-15,-1.0
1846,2023-04-15,0.0
1847,2023-04-15,1.0
1848,2023-04-15,1.0
1849,2023-04-15,0.5
1850,2023-04-15,1.0
1851,2023-04-15,0.0
1852,2023-04-15,0.0
1853,2023-04-15,0.0
1854,2023-04-15,0.0
1855,2023-04-15,1.0
1856,2023-04-15,1.0
1857,2023-04-15,1.0
1858,2023-04-15,-1.0
1859,2023-04-15,1.0
1860,2023-04-15,0.0
1861,2023-04-15,1.0
1862,2023-04-15,-1.0
1863,2023-04-15,1.0
1864,2023-04-15,0.0
1865,2023-04-15,0.5
1866,2023-04-15,1.0
1867,2023-04-15,-1.0
1868,2023-04-15,0.0
1869,2023-04-15,0.0
1870,2023-04-15,0.0
1871,2023-04-15,-0.5
1872,2023-04-15,-0.5
1873,2023-04-15,0.0
1874,2023-04-15,0.0
1875,2023-04-15,0.0
1876,2023-04-15,0.0
1877,2023-04-15,-0.5
1878,2023-04-15,0.0
1879,2023-04-15,1.0
1880,2023-04-15,-1.0
1881,2023-04-15,0.0
1882,2023-04-15,1.0
1883,2023-04-15,1.0
1884,2023-04-15,0.0
1885,2023-04-15,1.0
1886,2023-04-15,1.0
1887,2023-04-15,-1.0
1888,2023-04-15,-1.0
1889,2023-04-15,0.0
1890,2023-04-15,0.0
1891,2023-04-15,1.0
1892,2023-04-15,0.0
1893,2023-04-15,-1.0
1894,2023-04-15,-0.5
1895,2023-04-15,0.0
1896,2023-04-15,0.3333333333333333
1897,2023-04-15,0.0
1898,2023-04-15,-0.2
1899,2023-04-15,0.25
